412205.65625, 4205954.75
412237.40625, 4205959.5
412179.390625, 4205959.75
412246.296875, 4205960.75
412253.734375, 4205961.5
412271.3125, 4205964.0
412262.4375, 4205964.0
412280.171875, 4205965.0
412227.484375, 4205966.25
412219.84375, 4205965.75
412178.703125, 4205967.75
412185.265625, 4205968.75
412297.734375, 4205968.0
412202.8125, 4205970.5
412315.125, 4205970.75
412253.5625, 4205970.75
412270.0625, 4205972.5
412261.71875, 4205972.75
412211.15625, 4205972.75
412287.09375, 4205975.25
412219.859375, 4205975.0
412236.359375, 4205976.25
412244.6875, 4205977.0
412183.84375, 4205977.75
412192.53125, 4205978.75
412304.484375, 4205979.5
412313.0, 4205979.5
412252.140625, 4205979.5
412201.046875, 4205980.75
412209.921875, 4205981.5
412330.203125, 4205982.75
412218.25, 4205983.25
412277.6875, 4205983.25
412226.78125, 4205984.0
412234.765625, 4205984.75
412286.03125, 4205984.25
412177.4375, 4205985.25
412346.71875, 4205984.5
412294.546875, 4205985.0
412191.46875, 4205987.0
412242.21875, 4205986.5
412304.828125, 4205987.0
412354.875, 4205987.75
412259.78125, 4205988.25
412200.15625, 4205988.75
412372.796875, 4205990.0
412209.921875, 4205989.5
412319.21875, 4205990.0
412381.484375, 4205991.0
412311.578125, 4205990.5
412389.828125, 4205992.25
412276.453125, 4205992.25
412176.75, 4205993.0
412233.15625, 4205993.75
412398.53125, 4205993.5
412285.15625, 4205993.5
412345.46875, 4205994.5
412354.34375, 4205994.75
412241.328125, 4205995.0
412363.03125, 4205995.5
412303.25, 4205996.25
412310.875, 4205996.25
412294.1875, 4205996.25
412319.921875, 4205998.5
412268.46875, 4205999.0
412371.015625, 4205998.5
412208.140625, 4205999.75
412276.28125, 4206000.75
412336.953125, 4206001.0
412380.421875, 4206000.25
412388.9375, 4206001.5
412344.578125, 4206001.25
412224.640625, 4206002.25
412450.328125, 4206001.5
412458.671875, 4206002.5
412181.875, 4206002.75
412398.703125, 4206002.0
412293.3125, 4206003.25
412353.09375, 4206004.75
412240.078125, 4206004.5
412301.640625, 4206004.0
412190.40625, 4206004.75
412414.84375, 4206005.0
412310.34375, 4206005.5
412424.25, 4206006.5
412258.359375, 4206007.25
412478.53125, 4206007.5
412486.15625, 4206007.75
412380.421875, 4206008.25
412207.078125, 4206007.75
412432.59375, 4206008.25
412266.515625, 4206009.0
412388.0625, 4206009.75
412326.65625, 4206009.25
412441.28125, 4206009.5
412335.1875, 4206010.0
412274.140625, 4206010.0
412502.125, 4206009.5
412282.484375, 4206011.0
412450.328125, 4206010.25
412291.171875, 4206012.0
412343.703125, 4206011.5
412511.71875, 4206011.5
412457.953125, 4206012.0
412466.65625, 4206013.0
412249.125, 4206013.5
412359.84375, 4206013.5
412520.9375, 4206013.0
412477.125, 4206014.0
412196.96875, 4206014.5
412257.109375, 4206015.0
412422.46875, 4206016.5
412309.640625, 4206016.5
412266.515625, 4206016.5
412378.828125, 4206017.0
412318.859375, 4206017.0
412205.65625, 4206016.5
412440.921875, 4206017.25
412493.09375, 4206017.75
412431.15625, 4206017.25
412273.265625, 4206018.0
412387.15625, 4206018.0
412511.0, 4206019.5
412334.65625, 4206019.5
412501.59375, 4206018.75
412449.984375, 4206019.25
412518.8125, 4206021.0
412458.125, 4206020.25
412344.234375, 4206019.75
412284.078125, 4206020.75
412404.015625, 4206021.0
412291.1875, 4206021.0
412248.234375, 4206022.5
412179.390625, 4206021.75
412590.84375, 4206021.5
412537.265625, 4206022.75
412413.078125, 4206023.0
412351.6875, 4206022.5
412528.921875, 4206023.5
412473.734375, 4206023.0
412195.90625, 4206024.0
412545.078125, 4206024.5
412360.71875, 4206023.5
412377.9375, 4206024.75
412492.734375, 4206025.5
412264.03125, 4206025.5
412562.28125, 4206027.25
412324.34375, 4206026.5
412626.15625, 4206027.25
412317.609375, 4206026.0
412213.28125, 4206027.25
412440.390625, 4206027.0
412385.578125, 4206026.75
412500.53125, 4206027.5
412334.125, 4206028.0
412290.828125, 4206028.75
412510.65625, 4206028.0
412448.203125, 4206028.25
412394.609375, 4206028.75
412220.5625, 4206027.75
412580.90625, 4206029.0
412230.84375, 4206028.5
412403.296875, 4206029.75
412239.1875, 4206030.0
412173.1875, 4206028.75
412456.71875, 4206029.25
412635.390625, 4206030.25
412518.46875, 4206029.75
412527.15625, 4206029.75
412589.796875, 4206031.25
412465.234375, 4206031.0
412653.296875, 4206030.75
412359.84375, 4206032.0
412474.09375, 4206032.0
412307.15625, 4206032.0
412481.375, 4206033.25
412429.5625, 4206034.0
412367.65625, 4206033.25
412255.703125, 4206033.25
412545.25, 4206033.25
412377.40625, 4206033.25
412491.859375, 4206033.5
412316.015625, 4206034.0
412438.625, 4206034.5
412608.765625, 4206034.5
412220.375, 4206035.25
412332.859375, 4206036.0
412553.9375, 4206035.25
412625.609375, 4206036.5
412562.640625, 4206036.25
412661.8125, 4206036.25
412571.328125, 4206037.25
412446.953125, 4206038.0
412580.5625, 4206038.5
412456.0, 4206037.5
412394.796875, 4206038.25
412341.5625, 4206038.25
412516.6875, 4206038.25
412402.78125, 4206039.0
412641.578125, 4206039.5
412632.90625, 4206038.75
412359.484375, 4206040.0
