398734.140625, 4212902.75
398677.515625, 4212903.25
398740.8125, 4212903.25
398699.640625, 4212903.5
398674.59375, 4212904.25
398706.59375, 4212905.0
398638.015625, 4212905.25
398655.265625, 4212905.5
398768.921875, 4212905.5
398717.171875, 4212906.0
398676.953125, 4212906.25
398658.328125, 4212905.5
398649.421875, 4212906.0
398702.296875, 4212906.5
398639.40625, 4212906.75
398634.8125, 4212906.75
398753.609375, 4212908.0
398764.453125, 4212909.0
398700.46875, 4212909.75
398642.1875, 4212910.0
398607.28125, 4212909.75
398703.390625, 4212910.25
398738.046875, 4212910.5
398711.046875, 4212910.25
398729.6875, 4212911.0
398754.296875, 4212911.5
398641.921875, 4212912.25
398617.703125, 4212911.75
398666.40625, 4212911.5
398626.328125, 4212912.25
398604.078125, 4212912.25
398744.859375, 4212914.0
398713.28125, 4212913.75
398640.109375, 4212914.25
398739.0, 4212913.75
398727.609375, 4212914.25
398620.484375, 4212914.5
398622.84375, 4212914.75
398649.703125, 4212915.5
398631.0625, 4212915.25
398729.6875, 4212915.75
398665.0, 4212916.25
398763.90625, 4212917.75
398754.171875, 4212918.0
398740.53125, 4212918.75
398747.484375, 4212918.75
398677.109375, 4212919.0
398758.203125, 4212918.75
398765.84375, 4212920.0
398658.75, 4212920.25
398630.65625, 4212919.75
398649.5625, 4212920.25
398607.140625, 4212920.75
398640.234375, 4212920.75
398622.171875, 4212921.75
398613.546875, 4212921.5
398603.234375, 4212921.5
398603.796875, 4212924.75
398747.921875, 4212925.5
398694.90625, 4212926.0
398676.40625, 4212926.25
398659.71875, 4212926.75
398649.0, 4212926.75
398668.765625, 4212927.5
398640.9375, 4212928.5
398612.96875, 4212929.5
398732.328125, 4212933.0
398685.875, 4212933.75
398696.734375, 4212934.0
398695.328125, 4212933.25
398668.203125, 4212934.5
398651.375, 4212936.0
398614.5, 4212936.75
398615.34375, 4212937.75
398749.71875, 4212942.0
398704.9375, 4212941.5
398659.984375, 4212942.5
398652.203125, 4212943.5
398632.875, 4212944.75
398615.90625, 4212945.0
398723.015625, 4212948.25
398750.28125, 4212949.0
398742.765625, 4212949.25
398714.796875, 4212949.0
398662.09375, 4212950.75
398697.96875, 4212951.25
398616.03125, 4212952.5
398606.296875, 4212953.0
398723.984375, 4212956.75
398742.5, 4212957.0
398706.875, 4212957.25
398697.0, 4212956.75
398688.640625, 4212957.5
398669.875, 4212957.25
398752.640625, 4212957.25
398678.359375, 4212957.5
398623.84375, 4212936.75
398624.828125, 4212944.75
398623.5625, 4212928.75
398607.59375, 4212929.5
398606.1875, 4212937.25
398606.1875, 4212945.75
398652.15625, 4212950.5
398669.53125, 4212950.0
398678.078125, 4212949.75
398677.65625, 4212941.25
398677.515625, 4212934.75
398659.296875, 4212934.75
398668.125, 4212942.75
398643.046875, 4212951.25
398634.5, 4212952.25
398625.53125, 4212952.25
398631.96875, 4212937.0
398631.96875, 4212928.75
398685.78125, 4212926.5
398704.28125, 4212933.0
398714.078125, 4212933.0
398722.5, 4212933.0
398713.796875, 4212940.75
398723.1875, 4212941.0
398731.59375, 4212940.0
398732.15625, 4212949.25
398733.84375, 4212957.25
398714.921875, 4212956.75
398641.921875, 4212943.5
398641.78125, 4212936.0
398676.109375, 4212911.5
398683.953125, 4212910.5
398683.546875, 4212914.75
398685.21875, 4212919.0
398693.765625, 4212918.75
398692.921875, 4212910.0
398692.78125, 4212914.75
398703.578125, 4212918.25
398712.546875, 4212917.75
398703.578125, 4212925.75
398712.6875, 4212925.25
398721.515625, 4212926.25
398731.1875, 4212926.0
398739.171875, 4212926.25
398740.984375, 4212934.25
398741.125, 4212941.5
398687.609375, 4212941.75
398696.84375, 4212940.75
398688.4375, 4212949.75
398705.40625, 4212949.25
398634.21875, 4212911.25
398720.53125, 4212918.5
398720.953125, 4212914.25
398719.40625, 4212910.25
398728.796875, 4212918.75
398746.3125, 4212909.5
398748.6875, 4212913.75
