system:index,field_1,field_2,mean,p25,p50,p75,.geo
00000000000000000000,410343.40625,4207645.0,0.2188718467950821,0.2188718467950821,0.2188718467950821,0.2188718467950821,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,410344.609375,4207665.25,0.16676051914691925,0.16676051914691925,0.16676051914691925,0.16676051914691925,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,410354.796875,4207667.75,0.2946883756667375,0.3129637837409973,0.3129637837409973,0.3129637837409973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,410357.4375,4207673.0,0.3129637837409973,0.3129637837409973,0.3129637837409973,0.3129637837409973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,410345.296875,4207675.25,0.16676051914691925,0.16676051914691925,0.16676051914691925,0.16676051914691925,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,410345.65625,4207685.5,0.18145062029361725,0.18145062029361725,0.18145062029361725,0.18145062029361725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,410353.140625,4207688.75,0.21651692241430284,0.18145062029361725,0.18145062029361725,0.29833829402923584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,410343.78125,4207695.5,0.18145062029361725,0.18145062029361725,0.18145062029361725,0.18145062029361725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,410351.9375,4207697.75,0.18145062029361725,0.18145062029361725,0.18145062029361725,0.18145062029361725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,410357.734375,4207699.0,0.29833829402923584,0.29833829402923584,0.29833829402923584,0.29833829402923584,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,410353.296875,4207718.0,0.20044573077133723,0.17080874741077423,0.17080874741077423,0.27453818917274475,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,410342.71875,4207735.25,0.1875806301832199,0.1875806301832199,0.1875806301832199,0.1875806301832199,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,410343.328125,4207746.25,0.19592569768428802,0.19592569768428802,0.19592569768428802,0.19592569768428802,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,410350.421875,4207749.0,0.19592569768428802,0.19592569768428802,0.19592569768428802,0.19592569768428802,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,410341.359375,4207755.25,0.19592569768428802,0.19592569768428802,0.19592569768428802,0.19592569768428802,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,410342.046875,4207765.0,0.22370508313179016,0.22370508313179016,0.22370508313179016,0.22370508313179016,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff,410342.171875,4207775.25,0.22370508313179016,0.22370508313179016,0.22370508313179016,0.22370508313179016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,410476.375,4207778.75,0.2461383193731308,0.2461383193731308,0.2461383193731308,0.2461383193731308,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,410503.25,4207780.75,0.24797703325748444,0.24797703325748444,0.24797703325748444,0.24797703325748444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,410494.421875,4207781.25,0.18873576819896698,0.18873576819896698,0.18873576819896698,0.18873576819896698,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,410536.078125,4207782.25,0.1952582746744156,0.1952582746744156,0.1952582746744156,0.1952582746744156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,410341.0625,4207785.25,0.18299905955791473,0.18299905955791473,0.18299905955791473,0.18299905955791473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,410522.421875,4207789.0,0.23346105217933655,0.23346105217933655,0.23346105217933655,0.23346105217933655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,410446.1875,4207789.0,0.3152815103530884,0.3152815103530884,0.3152815103530884,0.3152815103530884,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,410531.859375,4207789.75,0.1952582746744156,0.1952582746744156,0.1952582746744156,0.1952582746744156,"{""type"":""MultiPoint"",""coordinates"":[]}"
