system:index,field_1,field_2,mean,p25,p50,p75,.geo
00000000000000000000,398734.140625,4212902.75,0.03923724591732025,0.01743984967470169,0.05013594403862953,0.05013594403862953,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,398677.515625,4212903.25,0.09895643405616283,0.094782754778862,0.094782754778862,0.10591256618499756,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,398740.8125,4212903.25,0.05013594403862953,0.05013594403862953,0.05013594403862953,0.05013594403862953,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,398699.640625,4212903.5,0.07712604254484177,0.07356462627649307,0.07356462627649307,0.07356462627649307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,398674.59375,4212904.25,0.094782754778862,0.094782754778862,0.094782754778862,0.094782754778862,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,398706.59375,4212905.0,0.07356462627649307,0.07356462627649307,0.07356462627649307,0.07356462627649307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,398638.015625,4212905.25,0.080972820520401,0.080972820520401,0.080972820520401,0.080972820520401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,398655.265625,4212905.5,0.08614999800920486,0.08614999800920486,0.08614999800920486,0.08614999800920486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,398768.921875,4212905.5,0.025909561663866043,0.025909561663866043,0.025909561663866043,0.025909561663866043,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,398658.328125,4212905.5,0.08614999800920486,0.08614999800920486,0.08614999800920486,0.08614999800920486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,398717.171875,4212906.0,0.04910179600119591,0.04910179600119591,0.04910179600119591,0.04910179600119591,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,398649.421875,4212906.0,0.08134261891245842,0.080972820520401,0.080972820520401,0.080972820520401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,398676.953125,4212906.25,0.094782754778862,0.094782754778862,0.094782754778862,0.094782754778862,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,398702.296875,4212906.5,0.07356462627649307,0.07356462627649307,0.07356462627649307,0.07356462627649307,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,398639.40625,4212906.75,0.080972820520401,0.080972820520401,0.080972820520401,0.080972820520401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,398634.8125,4212906.75,0.09319957173787631,0.080972820520401,0.10084129124879837,0.10084129124879837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,398753.609375,4212908.0,0.042303938418626785,0.042303938418626785,0.042303938418626785,0.042303938418626785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,398764.453125,4212909.0,0.025909561663866043,0.025909561663866043,0.025909561663866043,0.025909561663866043,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,398746.3125,4212909.5,0.044751440174877644,0.042303938418626785,0.042303938418626785,0.05013594403862953,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,398700.46875,4212909.75,0.07356462627649307,0.07356462627649307,0.07356462627649307,0.07356462627649307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,398607.28125,4212909.75,0.09532321989536285,0.09532321989536285,0.09532321989536285,0.09532321989536285,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,398642.1875,4212910.0,0.080972820520401,0.080972820520401,0.080972820520401,0.080972820520401,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,398692.921875,4212910.0,0.09137170761823654,0.09137170761823654,0.09137170761823654,0.09137170761823654,"{""type"":""MultiPoint"",""coordinates"":[]}"
