system:index,agregado,dn_surface,idPanel,max,mean,min,municipio,parcela,poligono,provincia,recinto,uso_sigpac,zona,.geo
00000000000000000000,0.0,123165.085317685,23:32:0:0:3:101:3,14.203333333333356,13.639655856749807,13.316666666666682,32.0,101.0,3.0,23.0,3.0,OV,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
