system:index,field_1,field_2,mean,p25,p50,p75,.geo
00000000000000000000,412173.1875,4206028.75,0.3192224032603777,0.3248891830444336,0.3248891830444336,0.3248891830444336,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6,412187.0,4206030.25,0.3039022386074066,0.3039022386074066,0.3039022386074066,0.3039022386074066,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8,412213.375,4206033.75,0.38705214858055115,0.350801020860672,0.41726142168045044,0.41726142168045044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,412220.375,4206035.25,0.41726142168045044,0.41726142168045044,0.41726142168045044,0.41726142168045044,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc,412236.53125,4206037.75,0.38348034024238586,0.38348034024238586,0.38348034024238586,0.38348034024238586,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,412229.125,4206038.25,0.3977723362354132,0.38348034024238586,0.38348034024238586,0.41726142168045044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,412244.6875,4206039.75,0.3605504631996155,0.3376205861568451,0.3605504631996155,0.38348034024238586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,412194.65625,4206040.5,0.3039022386074066,0.3039022386074066,0.3039022386074066,0.3039022386074066,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7,412211.53125,4206041.25,0.3634601448263441,0.350801020860672,0.350801020860672,0.350801020860672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102,412254.125,4206041.25,0.3376205861568451,0.3376205861568451,0.3376205861568451,0.3376205861568451,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000121,412280.53125,4206044.5,0.30558857321739197,0.2960120737552643,0.2960120737552643,0.2960120737552643,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,412229.59375,4206044.75,0.39530371874570847,0.38348034024238586,0.38348034024238586,0.41726142168045044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,412218.953125,4206045.0,0.41537580571391364,0.41726142168045044,0.41726142168045044,0.41726142168045044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120,412270.34375,4206045.0,0.32767563685774803,0.3223894238471985,0.32985231280326843,0.32985231280326843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,412171.953125,4206046.25,0.3095862209796906,0.2811664342880249,0.3248891830444336,0.3248891830444336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,412177.453125,4206047.0,0.30406882649376277,0.2811664342880249,0.3248891830444336,0.3248891830444336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,412288.6875,4206047.25,0.36841040968894956,0.2960120737552643,0.396565318107605,0.396565318107605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,412236.0625,4206048.25,0.36202940209345386,0.3610079288482666,0.3610079288482666,0.3610079288482666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,412297.390625,4206049.0,0.3118438422679901,0.3118438422679901,0.3118438422679901,0.3118438422679901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,412193.59375,4206050.0,0.2723647356033325,0.2723647356033325,0.2723647356033325,0.2723647356033325,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,412305.375,4206050.25,0.3118438422679901,0.3118438422679901,0.3118438422679901,0.3118438422679901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,412202.8125,4206050.5,0.3832067847251892,0.3832067847251892,0.3832067847251892,0.3832067847251892,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,412263.140625,4206051.5,0.3223894238471985,0.3223894238471985,0.3223894238471985,0.3223894238471985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,412278.9375,4206055.0,0.39359828233718874,0.396565318107605,0.396565318107605,0.396565318107605,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,412339.25,4206056.25,0.35870592792828876,0.35506701469421387,0.3616170585155487,0.3616170585155487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,412287.015625,4206056.25,0.396565318107605,0.396565318107605,0.396565318107605,0.396565318107605,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,412296.3125,4206057.0,0.3118438422679901,0.3118438422679901,0.3118438422679901,0.3118438422679901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012e,412347.65625,4206057.0,0.35506701469421387,0.35506701469421387,0.35506701469421387,0.35506701469421387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,412235.28125,4206057.25,0.3610079288482666,0.3610079288482666,0.3610079288482666,0.3610079288482666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,412244.703125,4206057.75,0.36008541150526563,0.35897839069366455,0.3610079288482666,0.3610079288482666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,412356.0,4206058.25,0.31064455956220627,0.2867247760295868,0.2867247760295868,0.35506701469421387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,412251.96875,4206058.75,0.35897839069366455,0.35897839069366455,0.35897839069366455,0.35897839069366455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,412201.578125,4206059.0,0.3832067847251892,0.3832067847251892,0.3832067847251892,0.3832067847251892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,412304.84375,4206059.25,0.3118438422679901,0.3118438422679901,0.3118438422679901,0.3118438422679901,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,412373.859375,4206060.5,0.32607540488243103,0.32607540488243103,0.32607540488243103,0.32607540488243103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,412209.921875,4206060.75,0.3832067847251892,0.3832067847251892,0.3832067847251892,0.3832067847251892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,412322.234375,4206061.25,0.36056854469435556,0.36039379239082336,0.36039379239082336,0.36039379239082336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000135,412219.40625,4206061.75,0.37577787041664124,0.37577787041664124,0.37577787041664124,0.37577787041664124,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,412277.859375,4206062.75,0.3830787918784402,0.396565318107605,0.396565318107605,0.396565318107605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5,412175.421875,4206062.75,0.2811664342880249,0.2811664342880249,0.2811664342880249,0.2811664342880249,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a,412381.9375,4206063.0,0.32607540488243103,0.32607540488243103,0.32607540488243103,0.32607540488243103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000131,412338.875,4206063.0,0.35905399788980896,0.35506701469421387,0.3616170585155487,0.3616170585155487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,412330.75,4206063.25,0.3616170585155487,0.3616170585155487,0.3616170585155487,0.3616170585155487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,412226.59375,4206063.75,0.37577787041664124,0.37577787041664124,0.37577787041664124,0.37577787041664124,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,412234.75,4206065.25,0.3646729439496994,0.3610079288482666,0.3610079288482666,0.3610079288482666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b,412399.0625,4206065.25,0.36364232951944525,0.36334913969039917,0.36388665437698364,0.36388665437698364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,412407.578125,4206065.5,0.3761735569972258,0.36700698733329773,0.3810264468193054,0.3810264468193054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,412390.71875,4206065.5,0.3636306950024196,0.36334913969039917,0.36388665437698364,0.36388665437698364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,412347.421875,4206066.0,0.3481274162020002,0.34292271733283997,0.34292271733283997,0.35506701469421387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,412192.0,4206067.25,0.2791236085551126,0.2723647356033325,0.28526803851127625,0.28526803851127625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,412241.671875,4206067.75,0.37377439811825747,0.3771339952945709,0.3771339952945709,0.3771339952945709,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,412416.65625,4206067.75,0.3772948526200794,0.3810264468193054,0.3810264468193054,0.3810264468193054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,412356.65625,4206068.0,0.364222876727581,0.35712282359600067,0.3713229298591614,0.3713229298591614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,412251.609375,4206068.25,0.3662199378013611,0.3662199378013611,0.3662199378013611,0.3662199378013611,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105,412425.90625,4206068.75,0.34184470772743225,0.34184470772743225,0.34184470772743225,0.34184470772743225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,412260.296875,4206069.0,0.3469278335571289,0.31798967719078064,0.3662199378013611,0.3662199378013611,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,412208.484375,4206069.75,0.39326879382133484,0.39326879382133484,0.39326879382133484,0.39326879382133484,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,412225.890625,4206070.25,0.3994961380958557,0.3994961380958557,0.3994961380958557,0.3994961380958557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,412168.40625,4206070.5,0.28046477653763513,0.2779552638530731,0.2779552638530731,0.2779552638530731,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,412381.671875,4206070.75,0.3471435606479645,0.3471435606479645,0.3471435606479645,0.3471435606479645,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,412321.28125,4206070.75,0.3391995131969452,0.3391995131969452,0.3391995131969452,0.3391995131969452,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,412435.0625,4206071.25,0.3654809907078743,0.34184470772743225,0.3782082200050354,0.3782082200050354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,412218.4375,4206071.25,0.3994961380958557,0.3994961380958557,0.3994961380958557,0.3994961380958557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,412268.28125,4206071.75,0.31798967719078064,0.31798967719078064,0.31798967719078064,0.31798967719078064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,412329.859375,4206071.75,0.31742459535598755,0.31742459535598755,0.31742459535598755,0.31742459535598755,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,412276.796875,4206072.25,0.36541699767112734,0.31798967719078064,0.4026813209056854,0.4026813209056854,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,412442.328125,4206072.5,0.3782082200050354,0.3782082200050354,0.3782082200050354,0.3782082200050354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000100,412234.6875,4206072.75,0.3771339952945709,0.3771339952945709,0.3771339952945709,0.3771339952945709,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119,412389.34375,4206072.75,0.3630893641994113,0.36388665437698364,0.36388665437698364,0.36388665437698364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,412338.546875,4206073.25,0.32437862862240185,0.31742459535598755,0.31742459535598755,0.34292271733283997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,412182.0625,4206073.75,0.28178576486451284,0.2779552638530731,0.28526803851127625,0.28526803851127625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,412399.40625,4206074.5,0.36388665437698364,0.36388665437698364,0.36388665437698364,0.36388665437698364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000109,412462.03125,4206074.75,0.3774331510066986,0.3774331510066986,0.3774331510066986,0.3774331510066986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,412452.09375,4206075.0,0.37749774008989334,0.3774331510066986,0.3774331510066986,0.3774331510066986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,412346.0,4206075.25,0.34292271733283997,0.34292271733283997,0.34292271733283997,0.34292271733283997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,412250.546875,4206075.75,0.3662199378013611,0.3662199378013611,0.3662199378013611,0.3662199378013611,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,412241.5,4206076.25,0.3771339952945709,0.3771339952945709,0.3771339952945709,0.3771339952945709,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,412407.921875,4206076.5,0.3810264468193054,0.3810264468193054,0.3810264468193054,0.3810264468193054,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,412208.75,4206076.5,0.39326879382133484,0.39326879382133484,0.39326879382133484,0.39326879382133484,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,412469.296875,4206077.0,0.3491751253604889,0.3491751253604889,0.3491751253604889,0.3491751253604889,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,412415.375,4206077.25,0.3810264468193054,0.3810264468193054,0.3810264468193054,0.3810264468193054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000104,412424.0625,4206077.25,0.34184470772743225,0.34184470772743225,0.34184470772743225,0.34184470772743225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,412309.453125,4206078.0,0.35709773749113083,0.3391995131969452,0.3391995131969452,0.37499596178531647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,412303.59375,4206078.0,0.41079241037368774,0.41079241037368774,0.41079241037368774,0.41079241037368774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,412478.0,4206078.25,0.3491751253604889,0.3491751253604889,0.3491751253604889,0.3491751253604889,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,412486.703125,4206078.5,0.3325333595275879,0.3325333595275879,0.3325333595275879,0.3325333595275879,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,412363.390625,4206078.5,0.3713229298591614,0.3713229298591614,0.3713229298591614,0.3713229298591614,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,412319.5625,4206078.75,0.3391995131969452,0.3391995131969452,0.3391995131969452,0.3391995131969452,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,412372.078125,4206078.75,0.35419587666789687,0.3471435606479645,0.3471435606479645,0.3713229298591614,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,412267.234375,4206079.5,0.31798967719078064,0.31798967719078064,0.31798967719078064,0.31798967719078064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,412216.671875,4206079.75,0.3994961380958557,0.3994961380958557,0.3994961380958557,0.3994961380958557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000110,412494.90625,4206079.75,0.3325333595275879,0.3325333595275879,0.3325333595275879,0.3325333595275879,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,412432.234375,4206080.0,0.3436628833413124,0.34184470772743225,0.34184470772743225,0.34184470772743225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,412381.3125,4206080.0,0.3471435606479645,0.3471435606479645,0.3471435606479645,0.3471435606479645,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012d,412328.6875,4206080.25,0.31742459535598755,0.31742459535598755,0.31742459535598755,0.31742459535598755,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff,412224.96875,4206080.75,0.3994961380958557,0.3994961380958557,0.3994961380958557,0.3994961380958557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,412504.09375,4206081.25,0.3013344705104828,0.3013344705104828,0.3013344705104828,0.3013344705104828,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000108,412441.65625,4206081.25,0.3782082200050354,0.3782082200050354,0.3782082200050354,0.3782082200050354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000118,412389.796875,4206081.25,0.36388665437698364,0.36388665437698364,0.36388665437698364,0.36388665437698364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,412173.375,4206081.5,0.2779552638530731,0.2779552638530731,0.2779552638530731,0.2779552638530731,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,412459.25,4206082.5,0.3725094497203827,0.3774331510066986,0.3774331510066986,0.3774331510066986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,412182.0625,4206082.75,0.2816116511821747,0.2779552638530731,0.2816116511821747,0.28526803851127625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,412514.203125,4206082.75,0.3165378510951996,0.26631230115890503,0.3013344705104828,0.36352992057800293,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,412398.171875,4206083.0,0.36388665437698364,0.36388665437698364,0.36388665437698364,0.36388665437698364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,412345.828125,4206083.0,0.34292271733283997,0.34292271733283997,0.34292271733283997,0.34292271733283997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,412233.875,4206083.0,0.3771339952945709,0.3771339952945709,0.3771339952945709,0.3771339952945709,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010c,412293.5,4206083.0,0.40847495623997276,0.4026813209056854,0.41079241037368774,0.41079241037368774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,412522.1875,4206083.75,0.3193400935693221,0.26631230115890503,0.36352992057800293,0.36352992057800293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,412353.453125,4206083.75,0.3422590351104736,0.3364952504634857,0.34292271733283997,0.34292271733283997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,412301.828125,4206084.0,0.41079241037368774,0.41079241037368774,0.41079241037368774,0.41079241037368774,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,412199.09375,4206084.75,0.363814042373137,0.28526803851127625,0.39326879382133484,0.39326879382133484,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,412405.796875,4206084.75,0.3605013830321176,0.3418422341346741,0.3418422341346741,0.3810264468193054,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012b,412362.015625,4206084.75,0.3641556650400162,0.35539567470550537,0.3713229298591614,0.3713229298591614,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,412467.359375,4206085.0,0.3274444105724494,0.3099154531955719,0.3099154531955719,0.3491751253604889,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,412530.890625,4206085.5,0.3552256992885045,0.3538416624069214,0.3538416624069214,0.3538416624069214,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,412539.21875,4206086.25,0.3538416624069214,0.3538416624069214,0.3538416624069214,0.3538416624069214,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,412477.296875,4206086.25,0.3099154531955719,0.3099154531955719,0.3099154531955719,0.3099154531955719,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,412423.359375,4206086.5,0.35279399156570435,0.35279399156570435,0.35279399156570435,0.35279399156570435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,412308.921875,4206086.5,0.37666623791058856,0.3391995131969452,0.3672751486301422,0.41079241037368774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,412484.21875,4206087.0,0.3310595750808716,0.3310595750808716,0.3310595750808716,0.3310595750808716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,412371.734375,4206087.0,0.34867334365844727,0.3430714011192322,0.3430714011192322,0.35539567470550537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,412432.578125,4206088.0,0.35465029875437415,0.35279399156570435,0.35279399156570435,0.35279399156570435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,412318.5,4206088.0,0.3672751486301422,0.3672751486301422,0.3672751486301422,0.3672751486301422,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,412548.265625,4206088.5,0.2877052426338196,0.2877052426338196,0.2877052426338196,0.2877052426338196,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,412172.125,4206089.0,0.2598564326763153,0.2598564326763153,0.2598564326763153,0.2598564326763153,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,412380.53125,4206089.0,0.3430714011192322,0.3430714011192322,0.3430714011192322,0.3430714011192322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,412327.90625,4206089.25,0.349283903837204,0.349283903837204,0.349283903837204,0.349283903837204,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,412388.40625,4206089.5,0.35464635065623695,0.3582635223865509,0.3582635223865509,0.3582635223865509,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,412275.390625,4206089.5,0.3678953552787954,0.3671146333217621,0.3671146333217621,0.3671146333217621,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,412493.796875,4206089.75,0.3310595750808716,0.3310595750808716,0.3310595750808716,0.3310595750808716,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,412284.609375,4206090.25,0.37283992767333984,0.37283992767333984,0.37283992767333984,0.37283992767333984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,412222.515625,4206090.25,0.3301733136177063,0.3301733136177063,0.3301733136177063,0.3301733136177063,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,412336.078125,4206090.5,0.349283903837204,0.349283903837204,0.349283903837204,0.349283903837204,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,412557.140625,4206090.5,0.2877052426338196,0.2877052426338196,0.2877052426338196,0.2877052426338196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,412440.578125,4206090.5,0.37506967782974243,0.37506967782974243,0.37506967782974243,0.37506967782974243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000136,412397.65625,4206090.75,0.3582635223865509,0.3582635223865509,0.3582635223865509,0.3582635223865509,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000106,412458.3125,4206091.25,0.3491218686103821,0.3491218686103821,0.3491218686103821,0.3491218686103821,"{""type"":""MultiPoint"",""coordinates"":[]}"
