system:index,field_1,field_2,mean,p25,p50,p75,.geo
00000000000000000000,412173.1875,4206028.75,-0.022972881077573847,-0.024519314989447594,-0.024519314989447594,-0.024519314989447594,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6,412187.0,4206030.25,-0.026561126112937927,-0.026561126112937927,-0.026561126112937927,-0.026561126112937927,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8,412213.375,4206033.75,-0.02020564167336984,-0.02223018929362297,-0.018518518656492233,-0.018518518656492233,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,412220.375,4206035.25,-0.018518518656492233,-0.018518518656492233,-0.018518518656492233,-0.018518518656492233,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc,412236.53125,4206037.75,0.0029632211662828922,0.0029632211662828922,0.0029632211662828922,0.0029632211662828922,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,412229.125,4206038.25,-0.006125207220275815,-0.018518518656492233,0.0029632211662828922,0.0029632211662828922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,412244.6875,4206039.75,-0.013814587844535708,-0.03059239685535431,-0.013814587844535708,0.0029632211662828922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,412194.65625,4206040.5,-0.026561126112937927,-0.026561126112937927,-0.026561126112937927,-0.026561126112937927,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7,412211.53125,4206041.25,-0.021523204410359972,-0.02223018929362297,-0.02223018929362297,-0.02223018929362297,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102,412254.125,4206041.25,-0.03059239685535431,-0.03059239685535431,-0.03059239685535431,-0.03059239685535431,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000121,412280.53125,4206044.5,-0.01627690584531852,-0.015340706333518028,-0.015340706333518028,-0.015340706333518028,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f9,412229.59375,4206044.75,-0.004555387771688401,-0.018518518656492233,0.0029632211662828922,0.0029632211662828922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,412218.953125,4206045.0,-0.018761801025406883,-0.018518518656492233,-0.018518518656492233,-0.018518518656492233,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120,412270.34375,4206045.0,-0.036273459593455,-0.04276615008711815,-0.03359999880194664,-0.03359999880194664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,412171.953125,4206046.25,-0.02960796682164073,-0.039058320224285126,-0.024519314989447594,-0.024519314989447594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,412177.453125,4206047.0,-0.031442650815560705,-0.039058320224285126,-0.024519314989447594,-0.024519314989447594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,412288.6875,4206047.25,-0.02241837464272976,-0.02517080120742321,-0.02517080120742321,-0.015340706333518028,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,412236.0625,4206048.25,-0.012176429958675395,-0.012897365726530552,-0.012897365726530552,-0.012897365726530552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,412297.390625,4206049.0,-0.02234332449734211,-0.02234332449734211,-0.02234332449734211,-0.02234332449734211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,412193.59375,4206050.0,-0.04218721762299538,-0.04218721762299538,-0.04218721762299538,-0.04218721762299538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,412305.375,4206050.25,-0.02234332449734211,-0.02234332449734211,-0.02234332449734211,-0.02234332449734211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,412202.8125,4206050.5,-0.03190116211771965,-0.03190116211771965,-0.03190116211771965,-0.03190116211771965,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,412263.140625,4206051.5,-0.04276615008711815,-0.04276615008711815,-0.04276615008711815,-0.04276615008711815,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,412278.9375,4206055.0,-0.025874615162611008,-0.02517080120742321,-0.02517080120742321,-0.02517080120742321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,412339.25,4206056.25,0.010731979531960355,0.0018960940651595592,0.0018960940651595592,0.02177683636546135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,412287.015625,4206056.25,-0.02517080120742321,-0.02517080120742321,-0.02517080120742321,-0.02517080120742321,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,412296.3125,4206057.0,-0.02234332449734211,-0.02234332449734211,-0.02234332449734211,-0.02234332449734211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012e,412347.65625,4206057.0,0.02177683636546135,0.02177683636546135,0.02177683636546135,0.02177683636546135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,412235.28125,4206057.25,-0.012897365726530552,-0.012897365726530552,-0.012897365726530552,-0.012897365726530552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,412244.703125,4206057.75,-0.0252034706486897,-0.039970796555280685,-0.012897365726530552,-0.012897365726530552,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,412356.0,4206058.25,0.021659935358911753,0.021596988663077354,0.021596988663077354,0.02177683636546135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,412251.96875,4206058.75,-0.039970796555280685,-0.039970796555280685,-0.039970796555280685,-0.039970796555280685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,412201.578125,4206059.0,-0.03190116211771965,-0.03190116211771965,-0.03190116211771965,-0.03190116211771965,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,412304.84375,4206059.25,-0.02234332449734211,-0.02234332449734211,-0.02234332449734211,-0.02234332449734211,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,412373.859375,4206060.5,0.02699507400393486,0.02699507400393486,0.02699507400393486,0.02699507400393486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,412209.921875,4206060.75,-0.03190116211771965,-0.03190116211771965,-0.03190116211771965,-0.03190116211771965,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,412322.234375,4206061.25,-0.01161887902500374,-0.013871374540030956,-0.013871374540030956,-0.013871374540030956,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000135,412219.40625,4206061.75,-0.02387073077261448,-0.02387073077261448,-0.02387073077261448,-0.02387073077261448,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,412277.859375,4206062.75,-0.028369955549185925,-0.02517080120742321,-0.02517080120742321,-0.02517080120742321,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f5,412175.421875,4206062.75,-0.039058320224285126,-0.039058320224285126,-0.039058320224285126,-0.039058320224285126,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a,412381.9375,4206063.0,0.02699507400393486,0.02699507400393486,0.02699507400393486,0.02699507400393486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000131,412338.875,4206063.0,0.009675514965277649,0.0018960940651595592,0.0018960940651595592,0.02177683636546135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,412330.75,4206063.25,0.0018960940651595592,0.0018960940651595592,0.0018960940651595592,0.0018960940651595592,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,412226.59375,4206063.75,-0.02387073077261448,-0.02387073077261448,-0.02387073077261448,-0.02387073077261448,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,412234.75,4206065.25,-0.01359533675184304,-0.012897365726530552,-0.012897365726530552,-0.012897365726530552,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b,412399.0625,4206065.25,0.022932044315067207,0.011942675337195396,0.032089851796627045,0.032089851796627045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,412407.578125,4206065.5,0.025465451610776093,0.023372609168291092,0.02657342702150345,0.02657342702150345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,412390.71875,4206065.5,0.022495958244516733,0.011942675337195396,0.032089851796627045,0.032089851796627045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,412347.421875,4206066.0,0.009332929870912006,0.0,0.0,0.02177683636546135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,412192.0,4206067.25,-0.0360975449106523,-0.04218721762299538,-0.030561478808522224,-0.030561478808522224,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,412241.671875,4206067.75,-0.015328631464702388,-0.015968438237905502,-0.015968438237905502,-0.015968438237905502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000103,412416.65625,4206067.75,0.02507782115467957,0.02657342702150345,0.02657342702150345,0.02657342702150345,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,412356.65625,4206068.0,0.02580208797007799,0.017201391980051994,0.03440278396010399,0.03440278396010399,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,412251.609375,4206068.25,-0.03751857206225395,-0.03751857206225395,-0.03751857206225395,-0.03751857206225395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105,412425.90625,4206068.75,0.010869565419852734,0.010869565419852734,0.010869565419852734,0.010869565419852734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,412260.296875,4206069.0,-0.04385238066315651,-0.053353093564510345,-0.03751857206225395,-0.03751857206225395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,412208.484375,4206069.75,-0.012177121825516224,-0.012177121825516224,-0.012177121825516224,-0.012177121825516224,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,412225.890625,4206070.25,0.0020298948511481285,0.0020298948511481285,0.0020298948511481285,0.0020298948511481285,"{""type"":""MultiPoint"",""coordinates"":[]}"
