system:index,field_1,field_2,mean,p25,p50,p75,.geo
00000000000000000000,410343.40625,4207645.0,0.19563157856464386,0.19563157856464386,0.19563157856464386,0.19563157856464386,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,410344.609375,4207665.25,0.15591125190258026,0.15591125190258026,0.15591125190258026,0.15591125190258026,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,410354.796875,4207667.75,0.2947064507752657,0.31453433632850647,0.31453433632850647,0.31453433632850647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,410357.4375,4207673.0,0.31453433632850647,0.31453433632850647,0.31453433632850647,0.31453433632850647,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,410345.296875,4207675.25,0.15591125190258026,0.15591125190258026,0.15591125190258026,0.15591125190258026,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,410345.65625,4207685.5,0.14735710620880127,0.14735710620880127,0.14735710620880127,0.14735710620880127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,410353.140625,4207688.75,0.18668432533740997,0.14735710620880127,0.14735710620880127,0.27844783663749695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,410343.78125,4207695.5,0.14735710620880127,0.14735710620880127,0.14735710620880127,0.14735710620880127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,410351.9375,4207697.75,0.14735710620880127,0.14735710620880127,0.14735710620880127,0.14735710620880127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,410357.734375,4207699.0,0.27844783663749695,0.27844783663749695,0.27844783663749695,0.27844783663749695,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,410353.296875,4207718.0,0.19085711666515892,0.165625661611557,0.165625661611557,0.2539357542991638,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,410342.71875,4207735.25,0.16661466658115387,0.16661466658115387,0.16661466658115387,0.16661466658115387,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,410343.328125,4207746.25,0.18001823127269745,0.18001823127269745,0.18001823127269745,0.18001823127269745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,410350.421875,4207749.0,0.18001823127269745,0.18001823127269745,0.18001823127269745,0.18001823127269745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,410341.359375,4207755.25,0.18001823127269745,0.18001823127269745,0.18001823127269745,0.18001823127269745,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,410342.046875,4207765.0,0.22294074296951294,0.22294074296951294,0.22294074296951294,0.22294074296951294,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ff,410342.171875,4207775.25,0.22294074296951294,0.22294074296951294,0.22294074296951294,0.22294074296951294,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,410476.375,4207778.75,0.19346122443675995,0.19346122443675995,0.19346122443675995,0.19346122443675995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,410503.25,4207780.75,0.20770835876464844,0.20770835876464844,0.20770835876464844,0.20770835876464844,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,410494.421875,4207781.25,0.16749274730682373,0.16749274730682373,0.16749274730682373,0.16749274730682373,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,410536.078125,4207782.25,0.21399834752082825,0.21399834752082825,0.21399834752082825,0.21399834752082825,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,410341.0625,4207785.25,0.17153170704841614,0.17153170704841614,0.17153170704841614,0.17153170704841614,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,410522.421875,4207789.0,0.23923324048519135,0.23923324048519135,0.23923324048519135,0.23923324048519135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,410446.1875,4207789.0,0.3156658709049225,0.3156658709049225,0.3156658709049225,0.3156658709049225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,410531.859375,4207789.75,0.21399834752082825,0.21399834752082825,0.21399834752082825,0.21399834752082825,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,410513.75,4207790.25,0.23636734214696017,0.23923324048519135,0.23923324048519135,0.23923324048519135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,410455.171875,4207793.25,0.22931212186813354,0.22931212186813354,0.22931212186813354,0.22931212186813354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,410534.03125,4207794.5,0.21399834752082825,0.21399834752082825,0.21399834752082825,0.21399834752082825,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,410445.359375,4207794.75,0.3156658709049225,0.3156658709049225,0.3156658709049225,0.3156658709049225,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,410435.78125,4207795.0,0.3156658709049225,0.3156658709049225,0.3156658709049225,0.3156658709049225,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,410350.125,4207796.5,0.17153170704841614,0.17153170704841614,0.17153170704841614,0.17153170704841614,"{""type"":""MultiPoint"",""coordinates"":[]}"
