system:index,agregado,dn_surface,idPanel,max,mean,min,municipio,parcela,poligono,provincia,recinto,uso_sigpac,zona,.geo
00000000000000000000,0.0,123165.085317685,23:32:0:0:3:101:3,5.620000000000019,5.443871273284958,5.270000000000024,32.0,101.0,3.0,23.0,3.0,OV,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
